,opted_in_to_mailing_list,enabled_for_marketing_drip,creation_login_gap,mean_gap_length,creation_source_GUEST_INVITE,creation_source_ORG_INVITE,creation_source_PERSONAL_PROJECTS,creation_source_SIGNUP,creation_source_SIGNUP_GOOGLE_AUTH,org_size_L,org_size_M,org_size_S,org_size_XL,org_size_XS,group_size_L,group_size_M,group_size_S,group_size_XL,group_size_XS,adopted
10049,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10050,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10051,1,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10052,0,0,1.0,5.923076923076923,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
10053,1,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10054,0,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10055,0,0,1.0,22.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10056,0,0,12.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10057,0,0,0.0,19.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10058,1,1,1.0,3.478021978021978,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,True
10059,1,1,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,False
10060,0,0,3.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10061,0,0,0.0,6.380952380952381,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10062,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10063,0,0,5.0,12.11111111111111,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
10064,0,0,3.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10065,0,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
10066,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10067,0,0,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10068,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10069,1,0,0.0,9.222222222222221,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10070,0,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,False
10071,1,1,0.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,False
10072,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10073,0,0,1.0,5.666666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
10074,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10075,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10076,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10077,0,0,0.0,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
10078,0,0,4.0,10.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10079,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10080,1,0,0.0,100.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,False
10081,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10082,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10083,0,0,4.0,9.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10084,1,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10085,1,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10086,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
10087,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10088,0,0,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10089,0,0,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10090,1,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10091,0,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10092,0,1,3.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10093,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10094,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10095,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10096,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10097,0,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,False
10098,1,1,100.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False
10099,0,0,0.0,4.444444444444445,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,True
10100,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10101,0,0,2.0,8.666666666666666,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,True
10102,0,0,1.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
10103,0,0,0.0,2.613259668508287,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,True
10104,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10105,0,0,3.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10106,1,1,2.0,3.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False
10107,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10108,1,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10109,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10110,0,0,100.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
10111,0,0,100.0,100.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
10112,0,0,4.0,53.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10113,0,0,1.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
10114,0,0,0.0,5.28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
10115,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10116,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10117,1,0,1.0,8.578947368421053,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,True
10118,1,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10119,0,0,0.0,100.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,False
10120,0,0,0.0,6.4423076923076925,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10121,0,1,1.0,6.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False
10122,1,1,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10123,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10124,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10125,0,0,0.0,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10126,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10127,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10128,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10129,0,0,3.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,False
10130,0,0,1.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10131,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10132,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10133,1,1,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10134,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10135,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10136,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10137,1,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10138,1,0,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10139,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10140,1,1,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10141,1,1,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10142,0,0,0.0,100.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,False
10143,1,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10144,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10145,0,0,0.0,19.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10146,0,0,1.0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,False
10147,1,1,1.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,False
10148,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10149,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10150,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10151,1,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10152,0,0,1.0,1.57,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
10153,0,0,1.0,9.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10154,0,0,3.0,11.285714285714286,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10155,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10156,0,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10157,1,0,2.0,100.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False
10158,0,0,0.0,2.272727272727273,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
10159,0,0,100.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,False
10160,1,0,2.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
10161,0,1,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10162,0,0,1.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10163,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10164,0,1,0.0,5.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10165,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10166,0,0,2.0,6.9375,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
10167,1,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10168,1,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10169,1,1,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
10170,1,1,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10171,0,0,2.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False
10172,0,0,100.0,100.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False
10173,0,0,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10174,0,0,2.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,False
10175,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10176,0,0,0.0,3.4298245614035086,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10177,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10178,0,0,0.0,6.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10179,0,0,7.0,100.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,False
10180,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
10181,0,0,100.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,False
10182,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10183,1,1,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10184,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10185,0,0,3.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False
10186,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10187,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10188,0,0,1.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10189,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
10190,1,0,5.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10191,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10192,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10193,1,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10194,0,0,1.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10195,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10196,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10197,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10198,0,0,0.0,1.8299319727891157,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
10199,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10200,1,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False
10201,0,0,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10202,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10203,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10204,0,0,2.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
10205,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10206,0,0,0.0,7.142857142857143,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,True
10207,0,0,4.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10208,0,0,3.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10209,0,0,2.0,100.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False
10210,0,0,1.0,4.125,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,True
10211,1,0,4.0,3.4302325581395348,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10212,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10213,0,0,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10214,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
10215,1,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10216,0,0,1.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10217,0,0,3.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10218,0,1,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10219,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10220,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10221,0,0,0.0,2.0963855421686746,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
10222,0,0,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10223,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10224,0,0,1.0,2.902173913043478,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,True
10225,0,0,6.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10226,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10227,1,1,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10228,1,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10229,1,1,5.0,3.797979797979798,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,True
10230,1,1,1.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,False
10231,1,1,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10232,0,0,1.0,2.6956521739130435,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,True
10233,0,0,2.0,3.625,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10234,0,0,100.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,False
10235,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10236,0,0,100.0,100.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False
10237,0,0,1.0,2.7069767441860466,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
10238,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10239,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10240,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10241,0,1,3.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10242,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10243,0,0,0.0,3.861111111111111,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
10244,0,0,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10245,0,0,0.0,3.7714285714285714,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,True
10246,0,0,2.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10247,0,0,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10248,0,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
10249,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10250,0,0,0.0,4.45,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10251,1,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10252,0,0,100.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
10253,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10254,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10255,0,0,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10256,0,0,0.0,14.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10257,0,0,1.0,1.5289855072463767,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
10258,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10259,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10260,0,0,5.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10261,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10262,0,0,0.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,False
10263,0,0,4.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10264,1,1,0.0,3.206896551724138,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
10265,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10266,0,0,3.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10267,0,0,1.0,4.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10268,1,1,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10269,0,1,0.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False
10270,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10271,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10272,1,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10273,0,0,3.0,17.666666666666668,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10274,1,1,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10275,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10276,0,0,3.0,2.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,True
10277,0,0,2.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10278,0,0,1.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10279,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10280,0,0,0.0,3.642857142857143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10281,0,0,0.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False
10282,0,0,0.0,4.4035087719298245,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
10283,1,1,2.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10284,0,0,100.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10285,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10286,0,0,0.0,100.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False
10287,0,0,6.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10288,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
10289,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
10290,0,0,1.0,5.25,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10291,0,0,2.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
10292,1,0,2.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10293,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10294,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10295,0,0,4.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
10296,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10297,0,0,0.0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,False
10298,0,0,0.0,6.153846153846154,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
10299,0,0,5.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10300,0,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10301,0,0,100.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,False
10302,0,0,1.0,15.571428571428571,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,True
10303,0,0,100.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10304,1,1,2.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10305,0,0,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False
10306,0,0,2.0,1.9194029850746268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10307,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10308,0,0,3.0,100.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False
10309,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False
10310,0,0,0.0,2.767326732673267,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10311,0,0,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
10312,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10313,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10314,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10315,0,0,0.0,2.742857142857143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
10316,0,1,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
10317,0,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,False
10318,0,0,8.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10319,0,0,0.0,1.5799522673031026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True
10320,0,0,3.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10321,0,0,1.0,4.769230769230769,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,True
10322,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
10323,0,0,3.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10324,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10325,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10326,0,0,100.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False
10327,1,1,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
10328,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10329,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10330,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10331,0,0,3.0,5.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
10332,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
10333,1,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
10334,0,0,0.0,7.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
10335,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
10336,0,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
10337,0,0,3.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
10338,1,0,0.0,3.375,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True
